date,open,high,low,close,volume,oi,iv,delta,gamma,theta,vega
2026-04-27 00:00:00+05:30,28.0,28.0,28.0,28.0,0,27000,0.45079036744762985,-0.5693695774338053,0.0075379733367926,-0.3065009790202913,0.4542821472073314
2026-04-28 00:00:00+05:30,18.55,21.65,17.4,21.35,160500,81000,0.25341782529787,-0.6969606584186199,0.012230977801099231,-0.12380835462775683,0.3935792059458331
2026-04-29 00:00:00+05:30,23.1,25.5,19.65,24.9,45000,82500,0.2411590426942425,-0.7789708181823858,0.011279304574615135,-0.0846091981987822,0.3240373668757658
2026-04-30 00:00:00+05:30,24.9,24.9,24.9,24.9,0,82500,,,,,
2026-05-04 00:00:00+05:30,24.9,24.9,24.9,24.9,0,82500,,,,,
2026-05-05 00:00:00+05:30,24.9,24.9,24.9,24.9,0,82500,,,,,
2026-05-06 00:00:00+05:30,24.9,24.9,24.9,24.9,0,82500,,,,,
2026-05-07 00:00:00+05:30,24.95,24.95,24.3,24.3,3000,82500,,,,,
2026-05-08 00:00:00+05:30,24.3,24.3,24.3,24.3,0,82500,,,,,
2026-05-11 00:00:00+05:30,24.05,30.4,24.05,30.4,10500,81000,,,,,
2026-05-12 00:00:00+05:30,30.4,30.4,30.4,30.4,0,81000,,,,,
2026-05-13 00:00:00+05:30,30.4,30.4,30.4,30.4,0,81000,,,,,
2026-05-14 00:00:00+05:30,30.4,30.4,30.4,30.4,0,81000,,,,,
2026-05-15 00:00:00+05:30,30.4,30.4,30.4,30.4,0,81000,,,,,
