date,open,high,low,close,volume,oi,iv,delta,gamma,theta,vega
2026-04-27 00:00:00+05:30,43.6,44.65,36.0,36.75,361200,177100,0.3386057989481548,-0.4523969319164426,0.003908533818552069,-0.6000070450403728,1.1854925826292504
2026-04-28 00:00:00+05:30,39.0,40.0,30.4,32.6,548800,252700,0.3543035794247508,-0.4065481068229061,0.0036799138396178908,-0.6467427300878017,1.154328739812237
2026-04-29 00:00:00+05:30,34.9,41.6,30.45,33.15,1055600,312900,0.3387403939588938,-0.4318241842458693,0.003998137668664025,-0.6277772627439637,1.1410042585117284
2026-04-30 00:00:00+05:30,38.95,50.25,35.45,45.75,963200,187600,0.32823531707874765,-0.5567571333718483,0.004342722536762566,-0.5795015330481824,1.0940132476138433
2026-05-04 00:00:00+05:30,45.0,47.0,40.15,41.75,252000,214900,,,,,
2026-05-05 00:00:00+05:30,46.0,47.75,33.6,34.8,406000,236600,,,,,
2026-05-06 00:00:00+05:30,26.5,38.25,26.15,36.1,962500,295400,,,,,
2026-05-07 00:00:00+05:30,37.3,37.9,30.35,32.65,700000,310100,,,,,
2026-05-08 00:00:00+05:30,35.75,42.9,31.6,36.5,472500,268800,,,,,
2026-05-11 00:00:00+05:30,37.15,48.8,37.15,47.75,186200,260400,,,,,
2026-05-12 00:00:00+05:30,38.25,40.65,30.15,38.05,422800,249900,,,,,
2026-05-13 00:00:00+05:30,30.0,33.25,19.75,21.95,1846600,290500,,,,,
2026-05-14 00:00:00+05:30,20.0,20.0,11.55,12.1,1468600,349300,,,,,
2026-05-15 00:00:00+05:30,15.0,28.5,14.7,23.25,2193100,338100,,,,,
