date,open,high,low,close,volume
2015-12-23 00:00:00+05:30,360.0,421.8,355.6,412.5,44435808
2015-12-24 00:00:00+05:30,419.0,454.4,418.0,448.0,18476998
2015-12-28 00:00:00+05:30,450.0,453.5,414.0,417.7,6848450
2015-12-29 00:00:00+05:30,421.0,424.9,399.0,405.5,5289334
2015-12-30 00:00:00+05:30,406.4,414.2,401.5,403.3,2615288
2015-12-31 00:00:00+05:30,405.0,409.6,393.6,402.2,2823162
2016-01-01 00:00:00+05:30,403.8,409.5,400.5,401.8,1364126
2016-01-04 00:00:00+05:30,401.0,412.0,396.7,406.1,2577434
2016-01-05 00:00:00+05:30,409.3,414.0,404.0,408.5,1557498
2016-01-06 00:00:00+05:30,408.4,431.5,405.1,417.9,3650356
2016-01-07 00:00:00+05:30,411.0,415.0,400.2,401.9,746264
2016-01-08 00:00:00+05:30,405.0,411.0,402.5,403.4,656416
2016-01-11 00:00:00+05:30,401.5,402.4,393.4,398.5,709616
2016-01-12 00:00:00+05:30,399.9,408.0,398.5,401.1,743720
2016-01-13 00:00:00+05:30,404.5,407.4,388.2,399.8,877192
2016-01-14 00:00:00+05:30,386.2,410.4,386.2,407.2,741664
2016-01-15 00:00:00+05:30,411.1,411.8,391.0,394.6,295088
2016-01-18 00:00:00+05:30,390.0,396.2,382.6,385.9,345846
2016-01-19 00:00:00+05:30,388.4,388.4,353.0,361.1,1941366
2016-01-20 00:00:00+05:30,356.5,372.8,348.2,360.2,1373798
2016-01-21 00:00:00+05:30,364.0,368.8,362.5,364.5,241322
2016-01-22 00:00:00+05:30,368.5,372.2,355.0,368.8,305760
2016-01-25 00:00:00+05:30,367.5,382.2,366.4,374.3,482452
2016-01-27 00:00:00+05:30,376.5,388.0,369.2,379.2,300448
2016-01-28 00:00:00+05:30,375.1,384.5,374.6,378.9,148520
2016-01-29 00:00:00+05:30,379.0,395.5,376.5,387.1,633920
2016-02-01 00:00:00+05:30,388.7,405.5,387.5,399.6,413038
2016-02-02 00:00:00+05:30,402.4,408.6,392.8,399.0,364226
2016-02-03 00:00:00+05:30,392.5,402.0,385.0,393.3,207970
2016-02-04 00:00:00+05:30,390.5,404.0,390.5,401.4,1034600
2016-02-05 00:00:00+05:30,403.5,405.0,398.4,400.1,98412
2016-02-08 00:00:00+05:30,395.0,406.8,395.0,400.4,82344
2016-02-09 00:00:00+05:30,396.5,399.0,392.6,397.4,75584
2016-02-10 00:00:00+05:30,395.6,404.0,392.0,401.4,112654
2016-02-11 00:00:00+05:30,393.5,407.5,393.5,399.6,291942
2016-02-12 00:00:00+05:30,399.5,410.0,388.5,401.3,355286
2016-02-15 00:00:00+05:30,416.5,425.0,405.6,412.7,297574
2016-02-16 00:00:00+05:30,411.5,426.8,402.5,420.3,312532
2016-02-17 00:00:00+05:30,424.3,428.0,411.0,425.6,609722
2016-02-18 00:00:00+05:30,428.2,437.1,422.5,428.8,298244
2016-02-19 00:00:00+05:30,428.9,437.4,423.0,433.2,144092
2016-02-22 00:00:00+05:30,435.0,439.5,417.6,423.6,186540
2016-02-23 00:00:00+05:30,424.5,435.0,408.2,426.0,226250
2016-02-24 00:00:00+05:30,415.0,426.4,412.0,415.2,79314
2016-02-25 00:00:00+05:30,417.5,420.0,413.5,418.2,157484
2016-02-26 00:00:00+05:30,419.3,420.8,410.0,414.2,44636
2016-02-29 00:00:00+05:30,417.0,417.0,407.2,413.4,284088
