date,open,high,low,close,volume
2003-01-01 00:00:00+05:30,6.9,7.0,6.86,6.95,73098
2003-01-02 00:00:00+05:30,7.0,7.15,6.9,7.0,77424
2003-01-03 00:00:00+05:30,7.0,7.1,6.86,6.95,284914
2003-01-06 00:00:00+05:30,6.86,6.95,6.81,6.86,58588
2003-01-07 00:00:00+05:30,6.86,6.86,6.71,6.76,64570
2003-01-08 00:00:00+05:30,6.76,6.86,6.76,6.76,61266
2003-01-09 00:00:00+05:30,7.05,7.05,6.81,6.86,125039
2003-01-10 00:00:00+05:30,7.0,7.1,6.86,7.05,185513
2003-01-13 00:00:00+05:30,7.05,7.1,6.86,6.9,79754
2003-01-14 00:00:00+05:30,6.9,7.0,6.9,6.9,28293
2003-01-15 00:00:00+05:30,6.9,6.95,6.81,6.86,76116
2003-01-16 00:00:00+05:30,6.86,7.0,6.81,6.81,73816
2003-01-17 00:00:00+05:30,6.86,6.9,6.81,6.86,95994
2003-01-20 00:00:00+05:30,6.81,6.95,6.81,6.81,86167
2003-01-21 00:00:00+05:30,6.81,6.9,6.61,6.81,90290
2003-01-22 00:00:00+05:30,6.76,7.69,6.76,7.49,352168
2003-01-23 00:00:00+05:30,8.42,8.77,7.69,8.52,1215598
2003-01-24 00:00:00+05:30,8.81,9.06,8.32,8.37,546453
2003-01-27 00:00:00+05:30,8.42,8.52,7.59,7.69,263023
2003-01-28 00:00:00+05:30,7.79,7.79,7.35,7.69,177013
2003-01-29 00:00:00+05:30,7.79,7.83,7.54,7.64,108943
2003-01-30 00:00:00+05:30,7.79,7.79,7.49,7.54,51745
2003-01-31 00:00:00+05:30,7.49,7.49,7.05,7.39,246093
2003-02-03 00:00:00+05:30,7.88,8.08,7.44,7.98,162273
2003-02-04 00:00:00+05:30,8.72,8.72,7.59,7.79,239227
2003-02-05 00:00:00+05:30,7.74,7.98,7.69,7.88,74023
2003-02-06 00:00:00+05:30,7.83,7.83,7.59,7.64,59889
2003-02-07 00:00:00+05:30,7.59,7.74,7.54,7.64,42910
2003-02-10 00:00:00+05:30,7.39,7.69,7.39,7.49,67838
2003-02-11 00:00:00+05:30,7.44,7.69,7.44,7.64,99570
2003-02-12 00:00:00+05:30,7.64,7.93,7.54,7.88,142985
2003-02-14 00:00:00+05:30,7.54,7.93,7.49,7.54,82826
2003-02-17 00:00:00+05:30,7.64,7.93,7.64,7.83,122113
2003-02-18 00:00:00+05:30,7.83,7.98,7.69,7.88,108158
2003-02-19 00:00:00+05:30,8.23,8.67,8.03,8.57,425162
2003-02-20 00:00:00+05:30,9.11,9.11,8.32,8.42,300695
2003-02-21 00:00:00+05:30,8.62,8.81,8.47,8.57,356553
2003-02-24 00:00:00+05:30,8.52,8.72,8.42,8.47,86947
2003-02-25 00:00:00+05:30,8.72,8.72,8.13,8.18,120402
2003-02-26 00:00:00+05:30,8.37,8.42,7.93,8.03,95233
2003-02-27 00:00:00+05:30,8.13,8.23,7.98,8.18,49420
2003-02-28 00:00:00+05:30,8.23,8.28,7.88,7.93,129568
2003-03-03 00:00:00+05:30,8.08,8.32,7.83,7.83,86111
2003-03-04 00:00:00+05:30,8.32,8.62,7.93,7.98,131279
2003-03-05 00:00:00+05:30,7.98,9.3,7.93,8.96,738125
2003-03-06 00:00:00+05:30,9.65,9.65,8.67,8.86,392359
2003-03-07 00:00:00+05:30,8.52,8.81,8.42,8.47,210908
2003-03-10 00:00:00+05:30,8.37,8.52,8.18,8.28,141417
2003-03-11 00:00:00+05:30,8.18,8.42,8.08,8.37,134652
2003-03-12 00:00:00+05:30,8.57,8.86,8.32,8.37,302954
2003-03-13 00:00:00+05:30,8.42,8.62,8.37,8.42,91902
2003-03-17 00:00:00+05:30,8.47,8.47,8.18,8.32,103565
2003-03-19 00:00:00+05:30,8.37,8.72,8.23,8.28,101865
2003-03-20 00:00:00+05:30,8.03,8.37,7.83,8.23,126566
2003-03-21 00:00:00+05:30,8.32,8.42,8.03,8.23,96283
2003-03-24 00:00:00+05:30,8.47,8.47,8.08,8.13,92784
2003-03-25 00:00:00+05:30,8.08,8.18,7.98,7.98,101742
2003-03-26 00:00:00+05:30,8.28,8.28,7.88,7.93,105353
2003-03-27 00:00:00+05:30,7.93,8.03,7.93,7.98,69406
2003-03-28 00:00:00+05:30,8.03,8.03,7.83,7.93,73112
2003-03-31 00:00:00+05:30,8.32,8.32,7.93,8.03,135129
2003-04-01 00:00:00+05:30,8.18,8.32,8.08,8.23,69266
2003-04-02 00:00:00+05:30,8.32,8.47,8.23,8.42,80586
2003-04-03 00:00:00+05:30,8.42,8.52,8.23,8.23,82213
2003-04-04 00:00:00+05:30,8.32,8.42,8.28,8.37,83936
2003-04-07 00:00:00+05:30,8.37,8.72,8.37,8.62,115934
2003-04-08 00:00:00+05:30,8.57,8.81,8.52,8.72,120761
2003-04-09 00:00:00+05:30,8.77,8.86,8.67,8.77,121187
2003-04-10 00:00:00+05:30,8.81,8.86,8.32,8.42,184985
2003-04-11 00:00:00+05:30,8.32,8.62,7.93,8.42,137913
2003-04-15 00:00:00+05:30,8.62,9.06,8.42,8.91,198278
2003-04-16 00:00:00+05:30,8.91,9.21,8.91,9.01,132396
2003-04-17 00:00:00+05:30,8.81,9.11,8.81,8.91,132844
2003-04-21 00:00:00+05:30,9.01,9.21,8.91,9.16,146785
2003-04-22 00:00:00+05:30,9.16,9.5,9.06,9.4,206749
2003-04-23 00:00:00+05:30,9.35,10.19,9.35,9.84,466253
2003-04-24 00:00:00+05:30,10.04,10.28,9.84,9.89,251398
2003-04-25 00:00:00+05:30,9.79,10.04,9.74,9.79,233061
2003-04-28 00:00:00+05:30,9.89,9.89,9.65,9.65,152755
2003-04-29 00:00:00+05:30,9.94,9.94,9.4,9.45,120344
2003-04-30 00:00:00+05:30,9.35,9.5,9.3,9.35,99988
2003-05-02 00:00:00+05:30,9.5,9.94,9.5,9.7,313058
2003-05-05 00:00:00+05:30,10.09,10.19,9.74,9.99,329561
2003-05-06 00:00:00+05:30,9.89,10.19,9.89,9.99,190443
2003-05-07 00:00:00+05:30,9.99,10.23,9.94,10.09,273863
2003-05-08 00:00:00+05:30,9.99,10.04,9.79,9.89,164832
2003-05-09 00:00:00+05:30,9.99,10.09,9.79,9.94,180319
2003-05-12 00:00:00+05:30,10.28,10.28,9.99,10.09,260702
2003-05-13 00:00:00+05:30,10.14,10.43,9.94,10.33,308924
2003-05-14 00:00:00+05:30,10.33,11.56,10.33,11.46,807201
2003-05-15 00:00:00+05:30,11.65,13.76,11.65,13.76,2279805
2003-05-16 00:00:00+05:30,14.59,16.55,14.59,16.55,3140484
2003-05-19 00:00:00+05:30,18.12,19.68,16.94,17.04,5410083
