date,open,high,low,close,volume
2007-02-22 00:00:00+05:30,88.2,88.2,74.9,77.85,53656750
2007-02-23 00:00:00+05:30,79.15,80.45,76.95,78.35,17554890
2007-02-26 00:00:00+05:30,79.0,83.65,76.45,80.1,13470061
2007-02-27 00:00:00+05:30,80.25,82.55,78.5,80.85,8050388
2007-02-28 00:00:00+05:30,77.2,79.0,72.5,76.75,4480363
2007-03-01 00:00:00+05:30,78.8,78.85,76.15,76.4,3122780
2007-03-02 00:00:00+05:30,84.45,84.45,75.4,77.3,2978973
2007-03-05 00:00:00+05:30,74.85,76.25,67.15,69.25,2930744
2007-03-06 00:00:00+05:30,72.55,73.4,67.2,69.4,3020075
2007-03-07 00:00:00+05:30,71.35,71.35,62.65,63.25,2233027
2007-03-08 00:00:00+05:30,67.0,67.0,59.85,64.0,2130798
2007-03-09 00:00:00+05:30,64.6,65.3,62.2,62.7,1594394
2007-03-12 00:00:00+05:30,63.3,68.7,62.4,68.05,2282968
2007-03-13 00:00:00+05:30,68.7,79.55,68.1,76.4,7450148
2007-03-14 00:00:00+05:30,73.4,73.4,69.85,70.7,2599215
2007-03-15 00:00:00+05:30,80.25,80.25,71.9,72.75,2611703
2007-03-16 00:00:00+05:30,73.4,74.1,70.25,71.45,1024200
2007-03-19 00:00:00+05:30,72.15,73.3,71.15,71.95,731335
2007-03-20 00:00:00+05:30,72.5,73.4,70.25,70.65,899272
2007-03-21 00:00:00+05:30,71.1,75.2,69.95,74.0,1334608
2007-03-22 00:00:00+05:30,76.35,77.25,74.85,75.45,1475778
2007-03-23 00:00:00+05:30,76.35,76.35,71.85,72.35,870374
2007-03-26 00:00:00+05:30,72.9,72.9,67.45,68.4,1055304
2007-03-28 00:00:00+05:30,67.55,70.75,66.85,69.7,675802
2007-03-29 00:00:00+05:30,69.45,72.4,69.0,72.15,638136
2007-03-30 00:00:00+05:30,71.65,72.4,70.45,70.7,300215
2007-04-02 00:00:00+05:30,69.5,70.45,68.5,68.7,211212
2007-04-03 00:00:00+05:30,69.5,70.35,68.0,69.55,266046
2007-04-04 00:00:00+05:30,69.85,71.45,69.05,69.8,358760
2007-04-05 00:00:00+05:30,69.95,71.2,69.05,69.6,312766
2007-04-09 00:00:00+05:30,70.35,71.95,70.0,70.55,421326
2007-04-10 00:00:00+05:30,70.95,72.35,70.45,71.75,680905
2007-04-11 00:00:00+05:30,71.85,73.25,71.3,72.2,565874
2007-04-12 00:00:00+05:30,70.75,73.8,70.7,72.65,476789
2007-04-13 00:00:00+05:30,73.9,75.05,72.4,73.8,952755
2007-04-16 00:00:00+05:30,74.4,76.3,74.15,74.95,729585
2007-04-17 00:00:00+05:30,75.1,79.95,73.05,77.05,2157772
2007-04-18 00:00:00+05:30,77.9,79.1,75.45,75.75,1148816
2007-04-19 00:00:00+05:30,75.35,77.2,74.25,76.5,688076
2007-04-20 00:00:00+05:30,77.25,78.8,76.35,76.75,492279
2007-04-23 00:00:00+05:30,77.1,89.3,77.1,84.55,13295497
2007-04-24 00:00:00+05:30,86.55,86.8,81.75,82.5,4198618
2007-04-25 00:00:00+05:30,83.2,86.6,81.9,83.7,4905672
2007-04-26 00:00:00+05:30,85.25,86.1,82.2,83.05,1692931
2007-04-27 00:00:00+05:30,85.4,86.0,79.35,80.65,3748311
2007-04-30 00:00:00+05:30,80.75,81.8,79.05,79.9,2211708
2007-05-03 00:00:00+05:30,81.05,89.5,80.75,87.25,9805125
2007-05-04 00:00:00+05:30,88.1,90.45,85.3,86.1,6762900
2007-05-07 00:00:00+05:30,87.1,89.35,86.1,86.55,4078224
2007-05-08 00:00:00+05:30,87.0,87.7,82.95,83.35,1737301
2007-05-09 00:00:00+05:30,83.7,85.35,82.2,84.3,1605104
2007-05-10 00:00:00+05:30,85.55,87.1,83.5,83.85,1856754
2007-05-11 00:00:00+05:30,83.2,84.45,81.7,83.25,1621701
