date,open,high,low,close,volume
2008-03-03 00:00:00+05:30,45.15,45.15,43.15,45.0,370872
2008-03-04 00:00:00+05:30,45.65,45.65,42.75,42.75,132333
2008-03-05 00:00:00+05:30,41.55,42.3,40.55,42.05,116529
2008-03-07 00:00:00+05:30,42.8,42.8,39.95,40.0,158253
2008-03-10 00:00:00+05:30,35.95,41.55,35.95,40.6,270990
2008-03-11 00:00:00+05:30,41.65,44.65,40.8,44.65,228846
2008-03-12 00:00:00+05:30,49.2,49.2,49.2,49.2,81972
2008-03-13 00:00:00+05:30,52.6,52.6,44.2,44.2,742590
2008-03-14 00:00:00+05:30,44.4,48.7,40.7,48.15,684009
2008-03-17 00:00:00+05:30,44.35,46.25,43.25,43.25,297963
2008-03-18 00:00:00+05:30,44.8,45.65,40.65,42.05,356334
2008-03-19 00:00:00+05:30,44.7,45.65,38.15,38.75,247179
2008-03-24 00:00:00+05:30,40.65,40.65,34.9,36.1,299439
2008-03-25 00:00:00+05:30,32.9,39.05,32.9,38.5,305550
2008-03-26 00:00:00+05:30,39.95,39.95,37.1,37.95,174900
2008-03-27 00:00:00+05:30,36.95,39.25,36.6,38.7,160782
2008-03-28 00:00:00+05:30,38.7,42.65,36.6,41.9,195972
2008-03-31 00:00:00+05:30,42.65,46.1,41.95,42.2,639123
2008-04-01 00:00:00+05:30,43.8,46.45,42.3,44.55,432615
2008-04-02 00:00:00+05:30,46.85,48.55,43.65,44.05,230532
2008-04-03 00:00:00+05:30,44.0,44.0,41.55,42.2,164574
2008-04-04 00:00:00+05:30,43.55,46.05,41.15,41.5,400164
2008-04-07 00:00:00+05:30,43.1,45.65,42.6,45.65,1055724
2008-04-08 00:00:00+05:30,49.3,50.3,47.7,50.3,401007
2008-04-09 00:00:00+05:30,55.3,55.3,55.3,55.3,378882
2008-04-10 00:00:00+05:30,58.15,58.15,58.15,58.15,154902
2008-04-11 00:00:00+05:30,61.1,61.1,61.1,61.1,108228
2008-04-15 00:00:00+05:30,64.15,64.15,58.0,58.0,1416969
2008-04-16 00:00:00+05:30,55.25,55.9,55.05,55.05,634236
2008-04-17 00:00:00+05:30,55.45,57.85,52.85,53.2,1274265
2008-04-21 00:00:00+05:30,54.55,55.1,52.95,53.5,307530
2008-04-22 00:00:00+05:30,53.65,53.65,50.9,51.2,285510
2008-04-23 00:00:00+05:30,51.15,51.65,48.9,49.4,307656
2008-04-24 00:00:00+05:30,50.6,51.6,49.05,50.05,177681
2008-04-25 00:00:00+05:30,51.4,52.5,48.55,52.5,342636
2008-04-28 00:00:00+05:30,55.15,55.15,53.8,55.15,143628
2008-04-29 00:00:00+05:30,58.0,58.0,54.05,54.95,1159086
2008-04-30 00:00:00+05:30,55.55,57.75,55.55,57.75,448272
2008-05-02 00:00:00+05:30,60.6,60.6,60.6,60.6,85512
2008-05-05 00:00:00+05:30,63.65,63.65,59.65,62.5,2905770
2008-05-06 00:00:00+05:30,63.25,63.25,59.8,60.3,983193
2008-05-07 00:00:00+05:30,61.25,61.45,57.6,57.95,497433
2008-05-08 00:00:00+05:30,57.75,60.85,55.45,60.85,557910
2008-05-09 00:00:00+05:30,62.85,63.9,58.35,58.85,1435806
2008-05-12 00:00:00+05:30,58.8,61.8,56.55,60.5,826584
2008-05-13 00:00:00+05:30,61.6,63.1,59.0,59.6,694080
2008-05-14 00:00:00+05:30,59.2,61.65,59.2,60.75,692142
2008-05-15 00:00:00+05:30,60.85,61.25,58.85,60.7,598938
2008-05-16 00:00:00+05:30,61.2,61.25,58.5,59.15,506706
2008-05-20 00:00:00+05:30,59.65,61.05,56.75,57.4,1104759
2008-05-21 00:00:00+05:30,58.65,60.25,58.15,60.25,1142247
2008-05-22 00:00:00+05:30,63.25,63.25,60.5,62.75,1681503
2008-05-23 00:00:00+05:30,63.0,63.0,59.6,59.6,753765
2008-05-26 00:00:00+05:30,58.65,58.65,56.55,56.55,182949
2008-05-27 00:00:00+05:30,54.1,56.9,53.7,53.7,408732
2008-05-28 00:00:00+05:30,53.4,53.8,51.15,52.4,341127
2008-05-29 00:00:00+05:30,53.3,53.8,52.05,52.65,204045
2008-05-30 00:00:00+05:30,53.65,53.65,50.15,50.6,116304
2008-06-02 00:00:00+05:30,51.25,51.75,48.05,48.05,178554
2008-06-03 00:00:00+05:30,45.7,47.3,45.6,46.4,183483
2008-06-04 00:00:00+05:30,45.95,46.95,44.1,44.1,100830
2008-06-05 00:00:00+05:30,43.0,44.55,42.3,43.95,133572
2008-06-06 00:00:00+05:30,43.9,46.15,43.9,45.6,155184
2008-06-09 00:00:00+05:30,43.8,47.65,43.3,46.45,207276
2008-06-10 00:00:00+05:30,46.6,48.2,44.9,46.2,180090
2008-06-11 00:00:00+05:30,46.95,47.7,46.1,46.6,137835
2008-06-12 00:00:00+05:30,46.2,47.6,44.8,46.75,90759
2008-06-13 00:00:00+05:30,46.85,47.95,44.85,45.85,124509
2008-06-16 00:00:00+05:30,46.85,47.25,46.0,46.4,79128
2008-06-17 00:00:00+05:30,45.25,46.8,45.25,46.15,31722
