date,open,high,low,close,volume
2003-01-01 00:00:00+05:30,314.5,326.0,310.5,314.0,2924
2003-01-02 00:00:00+05:30,318.0,318.0,312.5,312.5,1815
2003-01-03 00:00:00+05:30,297.0,315.5,297.0,308.5,762
2003-01-06 00:00:00+05:30,308.5,309.5,301.5,307.5,754
2003-01-07 00:00:00+05:30,306.5,308.5,304.0,305.0,1107
2003-01-08 00:00:00+05:30,304.5,312.5,303.5,308.0,2785
2003-01-09 00:00:00+05:30,307.5,312.0,307.5,310.0,1142
2003-01-10 00:00:00+05:30,308.5,311.5,305.5,309.0,814
2003-01-13 00:00:00+05:30,301.5,308.5,301.5,307.5,1125
2003-01-14 00:00:00+05:30,303.5,308.5,303.5,305.5,819
2003-01-15 00:00:00+05:30,304.5,307.5,304.0,307.0,999
2003-01-16 00:00:00+05:30,308.5,308.5,306.0,307.0,1040
2003-01-17 00:00:00+05:30,303.0,311.5,303.0,309.5,2047
2003-01-20 00:00:00+05:30,311.0,311.0,295.0,302.5,1290
2003-01-21 00:00:00+05:30,303.0,308.5,301.0,302.5,2523
2003-01-22 00:00:00+05:30,304.0,306.5,301.0,302.0,677
2003-01-23 00:00:00+05:30,311.5,311.5,301.0,302.5,146
2003-01-24 00:00:00+05:30,300.0,307.0,298.0,301.0,1812
2003-01-27 00:00:00+05:30,294.0,297.0,286.0,289.5,1414
2003-01-28 00:00:00+05:30,291.0,296.0,289.0,292.0,921
2003-01-29 00:00:00+05:30,292.0,296.5,286.0,289.0,1360
2003-01-30 00:00:00+05:30,285.0,293.0,285.0,290.5,548
2003-01-31 00:00:00+05:30,289.0,293.0,286.0,286.5,538
2003-02-03 00:00:00+05:30,279.0,294.0,274.5,284.0,421
2003-02-04 00:00:00+05:30,289.0,290.0,286.0,287.0,458
2003-02-05 00:00:00+05:30,294.0,294.0,288.0,293.5,325
2003-02-06 00:00:00+05:30,285.0,292.0,285.0,290.5,922
2003-02-07 00:00:00+05:30,277.5,294.0,277.5,291.0,291
2003-02-10 00:00:00+05:30,288.0,294.0,288.0,291.5,320
2003-02-11 00:00:00+05:30,291.0,295.5,291.0,291.0,1756
2003-02-12 00:00:00+05:30,292.0,292.0,277.5,288.5,1168
2003-02-14 00:00:00+05:30,287.0,287.0,282.0,283.0,951
2003-02-17 00:00:00+05:30,284.0,290.0,281.0,289.0,649
2003-02-18 00:00:00+05:30,276.0,301.0,276.0,295.5,1350
2003-02-19 00:00:00+05:30,298.0,298.5,293.0,293.5,369
2003-02-20 00:00:00+05:30,289.0,300.5,289.0,299.0,2252
2003-02-21 00:00:00+05:30,302.5,312.5,300.0,310.5,4235
2003-02-24 00:00:00+05:30,316.5,326.0,314.5,322.5,7719
2003-02-25 00:00:00+05:30,313.5,322.5,313.5,316.5,3656
2003-02-26 00:00:00+05:30,313.5,316.5,308.5,311.0,778
2003-02-27 00:00:00+05:30,313.5,313.5,309.0,311.5,1323
2003-02-28 00:00:00+05:30,313.5,313.5,305.5,306.5,534
2003-03-03 00:00:00+05:30,317.5,317.5,306.5,306.5,560
2003-03-04 00:00:00+05:30,301.0,306.5,301.0,303.0,803
2003-03-05 00:00:00+05:30,300.0,300.0,293.0,295.0,1146
2003-03-06 00:00:00+05:30,294.0,308.0,294.0,302.0,609
2003-03-07 00:00:00+05:30,301.0,301.0,284.0,287.5,2038
2003-03-10 00:00:00+05:30,290.5,292.0,285.0,286.0,1047
2003-03-11 00:00:00+05:30,284.0,289.0,282.5,285.5,1166
2003-03-12 00:00:00+05:30,308.5,308.5,289.0,289.0,610
2003-03-13 00:00:00+05:30,291.0,291.0,279.0,280.0,1775
2003-03-17 00:00:00+05:30,281.0,292.0,280.0,283.5,2252
2003-03-19 00:00:00+05:30,308.0,308.0,282.0,284.0,1058
2003-03-20 00:00:00+05:30,284.0,292.0,282.5,286.5,1095
2003-03-21 00:00:00+05:30,284.5,289.5,284.0,288.0,2389
2003-03-24 00:00:00+05:30,286.5,292.5,286.0,286.5,2832
2003-03-25 00:00:00+05:30,287.0,287.5,280.0,281.5,3560
2003-03-26 00:00:00+05:30,282.0,283.0,272.0,273.5,2908
2003-03-27 00:00:00+05:30,277.0,280.0,274.5,277.5,2460
2003-03-28 00:00:00+05:30,277.0,279.0,270.5,271.5,2943
2003-03-31 00:00:00+05:30,274.5,274.5,253.0,256.5,5235
2003-04-01 00:00:00+05:30,262.5,276.0,262.5,272.5,548
2003-04-02 00:00:00+05:30,276.0,282.0,269.5,278.5,766
2003-04-03 00:00:00+05:30,286.0,286.0,274.5,278.5,1118
2003-04-04 00:00:00+05:30,276.5,286.0,276.5,285.0,471
2003-04-07 00:00:00+05:30,277.0,286.5,277.0,278.5,4981
2003-04-08 00:00:00+05:30,284.0,284.0,279.0,283.0,892
2003-04-09 00:00:00+05:30,280.0,291.5,280.0,287.0,883
2003-04-10 00:00:00+05:30,293.0,298.5,284.0,293.5,2412
2003-04-11 00:00:00+05:30,294.0,303.5,286.0,293.5,2730
2003-04-15 00:00:00+05:30,294.0,301.5,285.0,297.0,900
2003-04-16 00:00:00+05:30,293.0,301.5,293.0,298.0,1110
2003-04-17 00:00:00+05:30,297.0,303.5,294.0,302.0,1951
2003-04-21 00:00:00+05:30,301.5,317.0,300.0,314.5,7032
2003-04-22 00:00:00+05:30,313.5,328.0,312.0,317.5,6999
2003-04-23 00:00:00+05:30,331.0,337.0,322.5,324.0,14620
2003-04-24 00:00:00+05:30,324.5,325.0,319.0,323.5,4061
2003-04-25 00:00:00+05:30,323.5,323.5,316.5,318.5,2269
2003-04-28 00:00:00+05:30,316.0,323.5,308.5,310.0,2387
2003-04-29 00:00:00+05:30,312.5,317.0,311.5,314.5,1775
2003-04-30 00:00:00+05:30,313.5,318.5,310.0,314.0,2652
2003-05-02 00:00:00+05:30,309.5,333.0,309.5,327.0,5808
2003-05-05 00:00:00+05:30,328.5,335.0,323.5,328.0,4739
2003-05-06 00:00:00+05:30,327.5,330.0,322.5,323.5,1977
2003-05-07 00:00:00+05:30,320.5,326.0,320.0,320.5,1228
2003-05-08 00:00:00+05:30,322.5,323.5,306.5,315.5,2040
2003-05-09 00:00:00+05:30,313.5,321.5,313.5,315.5,2421
2003-05-12 00:00:00+05:30,318.5,323.0,312.0,314.0,613
2003-05-13 00:00:00+05:30,315.5,317.5,313.5,317.5,529
2003-05-14 00:00:00+05:30,317.5,323.5,315.5,319.5,2330
2003-05-15 00:00:00+05:30,310.5,326.0,296.0,324.0,2715
2003-05-16 00:00:00+05:30,328.0,330.0,326.0,328.0,2367
2003-05-19 00:00:00+05:30,332.0,338.0,328.5,333.0,2551
2003-05-20 00:00:00+05:30,334.0,337.0,333.0,333.0,1348
2003-05-21 00:00:00+05:30,339.0,352.5,339.0,347.0,5519
2003-05-22 00:00:00+05:30,347.5,352.5,342.0,344.5,2825
2003-05-23 00:00:00+05:30,347.5,352.5,346.0,349.5,3015
2003-05-26 00:00:00+05:30,351.5,355.0,349.0,351.5,3170
2003-05-27 00:00:00+05:30,353.5,355.5,349.0,349.0,1640
2003-05-28 00:00:00+05:30,347.5,348.5,338.0,343.0,1805
2003-05-29 00:00:00+05:30,343.0,343.0,338.0,338.0,665
2003-05-30 00:00:00+05:30,335.0,341.0,333.0,337.5,2475
2003-06-02 00:00:00+05:30,333.0,335.5,328.0,333.0,1437
2003-06-03 00:00:00+05:30,331.0,336.0,331.0,334.5,500
2003-06-04 00:00:00+05:30,336.0,348.0,336.0,342.0,1653
2003-06-05 00:00:00+05:30,344.0,346.0,339.5,343.0,841
2003-06-06 00:00:00+05:30,327.0,347.0,327.0,344.0,1344
2003-06-09 00:00:00+05:30,346.0,360.5,346.0,359.0,5542
2003-06-10 00:00:00+05:30,360.5,364.5,348.0,350.0,4135
2003-06-11 00:00:00+05:30,348.0,355.5,348.0,351.0,2129
2003-06-12 00:00:00+05:30,348.0,353.5,348.0,351.5,1344
2003-06-13 00:00:00+05:30,348.0,357.5,343.0,354.0,1495
2003-06-16 00:00:00+05:30,354.5,357.5,349.0,353.5,1530
2003-06-17 00:00:00+05:30,352.5,358.5,350.5,354.0,3641
2003-06-18 00:00:00+05:30,352.5,357.5,345.0,352.5,2512
2003-06-19 00:00:00+05:30,361.5,361.5,350.0,350.0,1254
2003-06-20 00:00:00+05:30,350.0,350.5,343.0,348.5,2871
2003-06-23 00:00:00+05:30,357.5,357.5,345.0,348.0,1251
2003-06-24 00:00:00+05:30,334.0,352.5,334.0,352.0,2286
2003-06-25 00:00:00+05:30,348.0,349.5,346.0,348.0,3159
2003-06-26 00:00:00+05:30,352.5,352.5,347.0,349.5,5861
2003-06-27 00:00:00+05:30,352.5,355.5,348.0,348.0,1620
2003-06-30 00:00:00+05:30,331.0,352.5,331.0,351.0,2170
2003-07-01 00:00:00+05:30,343.5,352.5,343.5,350.5,1938
2003-07-02 00:00:00+05:30,352.5,376.0,349.5,366.5,6189
2003-07-03 00:00:00+05:30,366.5,383.0,366.5,380.0,12460
2003-07-04 00:00:00+05:30,380.0,382.0,364.5,368.5,3691
2003-07-07 00:00:00+05:30,370.5,377.0,364.0,371.5,1851
2003-07-08 00:00:00+05:30,371.0,377.0,371.0,374.0,2363
2003-07-09 00:00:00+05:30,362.5,376.0,361.5,367.5,2818
2003-07-10 00:00:00+05:30,360.5,368.0,358.5,362.5,1016
2003-07-11 00:00:00+05:30,361.0,380.0,360.5,373.5,3329
2003-07-14 00:00:00+05:30,382.0,390.0,377.0,387.0,7167
2003-07-15 00:00:00+05:30,388.5,391.0,374.5,378.5,3491
2003-07-16 00:00:00+05:30,357.5,382.0,357.5,380.0,1401
2003-07-17 00:00:00+05:30,377.0,385.0,373.5,373.5,3500
2003-07-18 00:00:00+05:30,372.5,373.5,364.5,369.5,941
2003-07-21 00:00:00+05:30,377.0,377.0,359.5,364.5,2804
2003-07-22 00:00:00+05:30,360.5,367.5,358.5,366.0,1053
2003-07-23 00:00:00+05:30,369.5,369.5,358.5,360.5,634
2003-07-24 00:00:00+05:30,358.5,362.5,354.5,361.5,1770
2003-07-25 00:00:00+05:30,367.5,371.0,361.5,365.0,3738
2003-07-28 00:00:00+05:30,367.5,382.0,358.0,380.0,3405
2003-07-29 00:00:00+05:30,372.5,387.0,372.5,386.5,4073
2003-07-30 00:00:00+05:30,406.5,463.5,406.5,463.5,15286
2003-07-31 00:00:00+05:30,482.0,519.0,464.5,471.5,43127
2003-08-01 00:00:00+05:30,471.5,478.0,457.5,466.0,10695
2003-08-04 00:00:00+05:30,465.5,479.5,457.0,475.0,10092
2003-08-05 00:00:00+05:30,480.0,489.0,471.0,472.5,8761
2003-08-06 00:00:00+05:30,472.0,478.0,463.0,465.0,4707
2003-08-07 00:00:00+05:30,470.0,477.0,465.5,475.0,8246
2003-08-08 00:00:00+05:30,483.5,483.5,465.5,471.0,7122
2003-08-11 00:00:00+05:30,470.5,480.0,467.5,475.0,3784
2003-08-12 00:00:00+05:30,477.0,480.0,471.0,477.0,4576
2003-08-13 00:00:00+05:30,480.0,528.0,477.0,518.5,22874
2003-08-14 00:00:00+05:30,548.5,548.5,510.5,514.5,8805
2003-08-18 00:00:00+05:30,510.5,528.0,509.5,514.0,5651
2003-08-19 00:00:00+05:30,514.5,522.0,496.5,503.0,3670
2003-08-20 00:00:00+05:30,509.5,512.5,507.5,509.5,4073
2003-08-21 00:00:00+05:30,509.5,529.0,501.5,524.5,4699
2003-08-22 00:00:00+05:30,509.5,530.0,509.5,518.5,26401
2003-08-25 00:00:00+05:30,480.5,522.0,480.5,503.5,6401
2003-08-26 00:00:00+05:30,524.0,524.0,495.5,505.5,5891
2003-08-27 00:00:00+05:30,513.0,513.0,496.0,500.5,2491
2003-08-28 00:00:00+05:30,490.0,509.5,490.0,499.5,2738
2003-08-29 00:00:00+05:30,499.5,507.0,489.0,492.0,2563
2003-09-01 00:00:00+05:30,494.5,505.5,491.0,491.5,2894
2003-09-02 00:00:00+05:30,494.5,499.5,480.0,483.0,4630
2003-09-03 00:00:00+05:30,483.0,488.5,478.0,481.0,1384
2003-09-04 00:00:00+05:30,480.0,489.0,480.0,482.0,1412
2003-09-05 00:00:00+05:30,478.5,486.5,478.0,483.0,1530
2003-09-08 00:00:00+05:30,483.0,497.5,480.5,492.5,4744
2003-09-09 00:00:00+05:30,492.0,507.5,481.5,487.5,4656
2003-09-10 00:00:00+05:30,472.5,485.0,472.5,477.5,5036
2003-09-11 00:00:00+05:30,475.5,482.0,473.5,474.5,7755
2003-09-12 00:00:00+05:30,480.0,480.0,468.0,473.0,8297
2003-09-15 00:00:00+05:30,473.0,473.0,458.0,458.5,4462
2003-09-16 00:00:00+05:30,467.5,487.5,458.5,468.5,6866
2003-09-17 00:00:00+05:30,470.0,470.0,458.5,461.5,6348
2003-09-18 00:00:00+05:30,468.5,468.5,443.0,452.0,5805
2003-09-19 00:00:00+05:30,451.5,459.5,446.0,456.5,2827
2003-09-22 00:00:00+05:30,453.5,466.5,453.5,460.5,1808
2003-09-23 00:00:00+05:30,455.5,461.5,455.5,457.5,1532
2003-09-24 00:00:00+05:30,460.5,488.5,457.0,482.0,2147
2003-09-25 00:00:00+05:30,465.5,481.5,465.5,474.0,2970
2003-09-26 00:00:00+05:30,479.5,490.0,477.0,487.0,2949
2003-09-29 00:00:00+05:30,490.0,494.5,481.0,482.5,5220
2003-09-30 00:00:00+05:30,480.5,484.0,462.5,470.0,7817
2003-10-01 00:00:00+05:30,478.5,478.5,470.5,473.5,2250
2003-10-03 00:00:00+05:30,485.0,485.0,471.0,476.0,2263
2003-10-06 00:00:00+05:30,478.5,491.5,478.5,484.5,4130
2003-10-07 00:00:00+05:30,490.0,493.5,476.5,479.5,2699
2003-10-08 00:00:00+05:30,479.5,482.0,470.5,474.0,12606
2003-10-09 00:00:00+05:30,479.5,482.0,473.0,480.0,2008
2003-10-10 00:00:00+05:30,484.0,486.0,477.5,482.0,1976
2003-10-13 00:00:00+05:30,457.5,542.0,457.5,537.5,21232
2003-10-14 00:00:00+05:30,548.5,556.5,504.5,514.5,11137
2003-10-15 00:00:00+05:30,489.0,529.0,489.0,515.5,4286
2003-10-16 00:00:00+05:30,515.5,524.0,509.5,513.0,4335
2003-10-17 00:00:00+05:30,509.5,526.0,509.5,512.5,3474
2003-10-20 00:00:00+05:30,517.5,517.5,501.5,505.0,2600
2003-10-21 00:00:00+05:30,511.5,513.0,489.0,494.5,4279
2003-10-22 00:00:00+05:30,501.5,501.5,485.0,489.0,1878
2003-10-23 00:00:00+05:30,470.0,493.0,469.5,473.0,3776
2003-10-24 00:00:00+05:30,477.0,499.5,472.0,488.0,2904
2003-10-27 00:00:00+05:30,490.0,490.0,476.0,478.5,1198
2003-10-28 00:00:00+05:30,476.5,485.0,475.0,483.0,3113
2003-10-29 00:00:00+05:30,482.0,524.0,482.0,513.5,4712
