date,open,high,low,close,volume,oi,iv,delta,gamma,theta,vega
2026-04-27 00:00:00+05:30,49.5,49.5,49.5,49.5,0,0,1.6624060533820215,-0.3733121323208296,0.0026412044874752324,-0.9067988702184143,0.32654661531286927
2026-04-28 00:00:00+05:30,49.5,49.5,49.5,49.5,0,0,1.7217526897241908,-0.36556997380258416,0.002555233177447401,-0.9594761750010276,0.32147170413426074
2026-04-29 00:00:00+05:30,49.5,49.5,49.5,49.5,0,0,1.6770400859152292,-0.38506921121626947,0.0027723853374261942,-0.9465541263374346,0.3142998913738228
2026-04-30 00:00:00+05:30,49.5,49.5,49.5,49.5,0,0,1.6486602550137601,-0.40096269515169103,0.0029516710831318325,-0.9436180765223388,0.3071081813944477
2026-05-04 00:00:00+05:30,49.5,49.5,49.5,49.5,0,0,1.7737378254000746,-0.4053441059308378,0.0030009017356841727,-1.1079134449500854,0.28233175254870924
2026-05-05 00:00:00+05:30,12.2,13.65,9.65,11.4,317200,144875,,,,,
2026-05-06 00:00:00+05:30,10.7,10.85,7.65,7.75,146400,158600,,,,,
2026-05-07 00:00:00+05:30,7.15,8.5,6.0,6.25,199775,198250,,,,,
2026-05-08 00:00:00+05:30,6.2,7.75,6.05,6.8,205875,242475,,,,,
2026-05-11 00:00:00+05:30,8.9,12.05,8.9,11.3,204350,234850,,,,,
2026-05-12 00:00:00+05:30,11.35,18.55,9.6,17.95,463600,268400,,,,,
2026-05-13 00:00:00+05:30,13.5,14.7,13.5,13.9,39650,283650,,,,,
2026-05-14 00:00:00+05:30,12.3,18.55,12.25,14.1,64050,271450,,,,,
2026-05-15 00:00:00+05:30,16.2,16.65,15.1,15.7,39650,256200,,,,,
