date,open,high,low,close,volume,oi,iv,delta,gamma,theta,vega
2026-04-27 00:00:00+05:30,2130,2130,2130,2130,50,50,,,,,
2026-04-28 00:00:00+05:30,2200,2200,2182,2182,100,150,,,,,
2026-04-29 00:00:00+05:30,2182,2182,2182,2182,0,150,0.4654190723218967,-0.8604748898534194,0.0001323279710574606,-4.480915468157962,8.006767950403681
2026-04-30 00:00:00+05:30,2182,2182,2182,2182,0,150,0.527647486089357,-0.8238818354288959,0.00013803893575550726,-6.990202588809134,9.196933884628343
2026-05-04 00:00:00+05:30,2182,2182,2182,2182,0,150,,,,,
2026-05-05 00:00:00+05:30,2182,2182,2182,2182,0,150,,,,,
2026-05-06 00:00:00+05:30,2182,2182,2182,2182,0,150,,,,,
2026-05-07 00:00:00+05:30,2182,2182,2182,2182,0,150,,,,,
2026-05-08 00:00:00+05:30,2182,2182,2182,2182,0,150,,,,,
2026-05-11 00:00:00+05:30,2182,2182,2182,2182,0,150,,,,,
2026-05-12 00:00:00+05:30,2182,2182,2182,2182,0,150,,,,,
2026-05-13 00:00:00+05:30,2182,2182,2182,2182,0,150,,,,,
2026-05-14 00:00:00+05:30,2182,2182,2182,2182,0,150,,,,,
2026-05-15 00:00:00+05:30,2182,2182,2182,2182,0,150,,,,,
