date,open,high,low,close,volume,oi,iv,delta,gamma,theta,vega
2026-04-27 00:00:00+05:30,10.0,10.0,10.0,10.0,0,2875,0.6756148778796536,-0.09996147947421263,0.0009009345510094574,-0.5691037697377702,0.5057188683516459
2026-04-28 00:00:00+05:30,10.0,10.0,10.0,10.0,0,2875,0.7164411803738359,-0.09522787794313148,0.000822549464113921,-0.6030005707221997,0.4864725661502905
2026-04-29 00:00:00+05:30,10.0,10.0,10.0,10.0,0,2875,0.7327652372406802,-0.09472245125360501,0.0008143654475327037,-0.6275092651356199,0.4766631519214779
2026-04-30 00:00:00+05:30,10.0,10.0,10.0,10.0,0,2875,0.7029434402907655,-0.10166289572048726,0.0009298723187064507,-0.6322625558156065,0.48266712182450994
2026-05-04 00:00:00+05:30,10.0,10.0,10.0,10.0,0,2875,0.8005754045642832,-0.0962170156032075,0.0008385958332651615,-0.7693414186887025,0.4335601693194109
2026-05-05 00:00:00+05:30,10.0,10.0,10.0,10.0,0,2875,,,,,
2026-05-06 00:00:00+05:30,10.0,10.0,10.0,10.0,0,2875,,,,,
2026-05-07 00:00:00+05:30,10.0,10.0,10.0,10.0,0,2875,,,,,
2026-05-08 00:00:00+05:30,10.0,10.0,10.0,10.0,0,2875,,,,,
2026-05-11 00:00:00+05:30,10.0,10.0,10.0,10.0,0,2875,,,,,
2026-05-12 00:00:00+05:30,10.0,10.0,10.0,10.0,0,2875,,,,,
2026-05-13 00:00:00+05:30,10.0,10.0,10.0,10.0,0,2875,,,,,
2026-05-14 00:00:00+05:30,10.0,10.0,10.0,10.0,0,2875,,,,,
2026-05-15 00:00:00+05:30,3.25,3.25,3.25,3.25,575,2875,,,,,
