date,open,high,low,close,volume,oi,iv,delta,gamma,theta,vega
2026-04-27 00:00:00+05:30,65.5,68.45,55.0,60.2,8250,4400,0.42454787881293254,-0.372113318570486,0.0017289903284570503,-1.2949547601370683,1.9492690262594485
2026-04-28 00:00:00+05:30,58.15,63.3,54.5,59.8,30800,16775,0.42225190855432243,-0.3772481305839436,0.001780340406392178,-1.3144059062752118,1.9198848334640772
2026-04-29 00:00:00+05:30,52.0,53.4,40.2,46.7,46200,26125,0.42877030136262567,-0.31308482975058594,0.0016314479176258905,-1.3127993929504127,1.7946017900795403
2026-04-30 00:00:00+05:30,54.8,65.4,50.2,54.0,47575,29425,0.42641306026163844,-0.3572062137487131,0.0017863964029424019,-1.3722324992327815,1.827492562221312
2026-05-04 00:00:00+05:30,35.9,37.4,23.0,28.9,115500,37675,0.42324311179062324,-0.2368396633094899,0.0015633935778915677,-1.2993789447109807,1.4394739352012698
2026-05-05 00:00:00+05:30,36.7,55.4,31.65,48.35,375375,53350,,,,,
2026-05-06 00:00:00+05:30,38.2,44.95,25.4,27.55,74800,54725,,,,,
2026-05-07 00:00:00+05:30,30.0,36.15,20.9,22.05,58850,46750,,,,,
2026-05-08 00:00:00+05:30,30.0,30.8,21.05,23.5,73425,56375,,,,,
2026-05-11 00:00:00+05:30,39.0,57.25,37.9,49.1,191950,56375,,,,,
2026-05-12 00:00:00+05:30,50.3,93.0,50.2,91.15,121825,57200,,,,,
2026-05-13 00:00:00+05:30,92.0,99.1,59.4,75.8,54175,55275,,,,,
2026-05-14 00:00:00+05:30,71.65,101.15,61.6,67.55,43450,56925,,,,,
2026-05-15 00:00:00+05:30,78.8,87.4,71.0,80.75,12925,54725,,,,,
