date,open,high,low,close,volume,oi,iv,delta,gamma,theta,vega
2026-04-30 00:00:00+05:30,149,149,149,149,1000,1000,,,,,
2026-05-04 00:00:00+05:30,149,149,149,149,0,1000,0.8130387831428102,0.8352065501086547,0.0014964763189352166,-1.031280132418312,0.5056305519631763
2026-05-05 00:00:00+05:30,149,149,149,149,0,1000,,,,,
2026-05-06 00:00:00+05:30,149,149,149,149,0,1000,,,,,
2026-05-07 00:00:00+05:30,149,149,149,149,0,1000,,,,,
2026-05-08 00:00:00+05:30,149,149,149,149,0,1000,,,,,
2026-05-11 00:00:00+05:30,149,149,149,149,0,1000,,,,,
2026-05-12 00:00:00+05:30,149,149,149,149,0,1000,,,,,
2026-05-13 00:00:00+05:30,149,149,149,149,0,1000,,,,,
2026-05-14 00:00:00+05:30,149,149,149,149,0,1000,,,,,
2026-05-15 00:00:00+05:30,149,149,149,149,0,1000,,,,,
