date,open,high,low,close,volume,oi,iv,delta,gamma,theta,vega
2026-04-30 00:00:00+05:30,0.5,0.5,0.33,0.34,141900,30100,0.4412641824152466,-0.04626564935871891,0.005691082712197242,-0.030492318622843774,0.03740853583564956
2026-05-04 00:00:00+05:30,0.34,0.34,0.34,0.34,0,30100,0.5084756213087431,-0.04331192194718669,0.005012262305813655,-0.037109730842124565,0.03314501382138948
2026-05-05 00:00:00+05:30,0.3,0.3,0.3,0.3,4300,34400,,,,,
2026-05-06 00:00:00+05:30,0.3,0.3,0.3,0.3,0,34400,,,,,
2026-05-07 00:00:00+05:30,0.3,0.3,0.3,0.3,0,34400,,,,,
2026-05-08 00:00:00+05:30,0.3,0.3,0.3,0.3,0,34400,,,,,
2026-05-11 00:00:00+05:30,0.3,0.3,0.3,0.3,0,34400,,,,,
2026-05-12 00:00:00+05:30,0.3,0.54,0.25,0.41,55900,47300,,,,,
2026-05-13 00:00:00+05:30,0.41,0.41,0.41,0.41,0,47300,,,,,
2026-05-14 00:00:00+05:30,0.41,0.41,0.41,0.41,4300,51600,,,,,
2026-05-15 00:00:00+05:30,0.41,0.41,0.41,0.41,0,51600,,,,,
