date,open,high,low,close,volume,oi,iv,delta,gamma,theta,vega
2026-04-27 00:00:00+05:30,63.35,70.9,62.5,67.6,32000,19200,0.4151495463585519,-0.7328197570481869,0.004190691431162896,-0.3455041096713097,0.6218018328834498
2026-04-28 00:00:00+05:30,71.65,81.2,71.65,81.2,7200,17600,,,,,
2026-04-29 00:00:00+05:30,82.6,82.6,71.7,72.85,7200,19200,,,,,
2026-04-30 00:00:00+05:30,85.8,91.95,85.8,85.9,3200,18400,,,,,
2026-05-04 00:00:00+05:30,85.9,85.9,85.9,85.9,0,18400,0.3989166803962187,-0.8806440914903012,0.0031557119093968654,-0.16959575565330254,0.31547098309155674
2026-05-05 00:00:00+05:30,85.9,85.9,85.9,85.9,0,18400,,,,,
2026-05-06 00:00:00+05:30,85.9,85.9,85.9,85.9,0,18400,,,,,
2026-05-07 00:00:00+05:30,85.9,85.9,85.9,85.9,0,18400,,,,,
2026-05-08 00:00:00+05:30,85.9,85.9,85.9,85.9,0,18400,,,,,
2026-05-11 00:00:00+05:30,85.9,85.9,85.9,85.9,0,18400,,,,,
2026-05-12 00:00:00+05:30,103.75,103.75,103.75,103.75,800,18400,,,,,
2026-05-13 00:00:00+05:30,103.75,103.75,103.75,103.75,0,18400,,,,,
2026-05-14 00:00:00+05:30,101.9,101.9,95.85,96.45,5600,19200,,,,,
2026-05-15 00:00:00+05:30,96.45,96.45,96.45,96.45,0,19200,,,,,
